equipmentnumber,type,description,geocoordX,geocoordY,state,stateExplanation,stationnumber,datetime
10179981,ELEVATOR,zu Gleis 6/7,8.5703862,50.0531232,ACTIVE,available,7982,2019-07-07T15:13:10Z
10499877,ESCALATOR,von EG zu UG,11.55966,48.14151,ACTIVE,available,4234,2019-07-07T15:13:10Z
10499875,ESCALATOR,von EG zu UG,11.5593,48.141,ACTIVE,available,4234,2019-07-07T15:13:10Z
10180977,ELEVATOR,zu Gleis 4/5,8.5704655,50.0529397,ACTIVE,available,7982,2019-07-07T15:13:10Z
10180976,ELEVATOR,zu Gleis 4/5,8.5694147,50.0527396,ACTIVE,available,7982,2019-07-07T15:13:10Z
10127043,ELEVATOR,zu Gleis 2/3,8.122385667,49.09494265,ACTIVE,available,6793,2019-07-07T15:13:10Z
10180970,ESCALATOR,von Gleis 1/2 (S-Bahn) zu 1.UG,8.69450745,50.10264795,ACTIVE,available,1850,2019-07-07T15:13:10Z
10093183,ELEVATOR,zu Gleis 1,9.7905695,52.3736817,ACTIVE,available,2549,2019-07-07T15:13:10Z
10127042,ELEVATOR,zu Gleis 1,8.122137456,49.09497613,ACTIVE,available,6793,2019-07-07T15:13:10Z
10464310,ELEVATOR,zu Gleis 3/4 (S-Bahn),13.3361842,52.513823,ACTIVE,available,6217,2019-07-07T15:13:10Z
10038350,ELEVATOR,von EG zu Tunnel,12.37303087,50.5731015,INACTIVE,under construction,3660,2019-07-07T15:13:10Z
10350772,ELEVATOR,zu Gleis 4/5,10.27933543,48.46074819,ACTIVE,available,2422,2019-07-07T15:13:10Z
10350771,ELEVATOR,zu Gleis 1,10.27949751,48.46049807,ACTIVE,available,2422,2019-07-07T15:13:10Z
10064618,ELEVATOR,von EG zu Tunnel,8.2679697,50.4868396,ACTIVE,available,6612,2019-07-07T15:13:10Z
10064619,ELEVATOR,zu Gleis 1/2,8.2680996,50.4867341,ACTIVE,available,6612,2019-07-07T15:13:10Z
10464307,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.2287069,52.5098248,ACTIVE,available,7732,2019-07-07T15:13:10Z
10088605,ELEVATOR,zu Gleis 1/2,12.3731798,50.57317847,ACTIVE,available,3660,2019-07-07T15:13:10Z
10464308,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.2411033,52.5109906,ACTIVE,available,7731,2019-07-07T15:13:10Z
10427339,ESCALATOR,von EG zu UG,11.5607,48.14091,ACTIVE,available,4234,2019-07-07T15:13:10Z
10448270,ELEVATOR,zu Gleis 2,7.322403607,52.5206628,ACTIVE,available,3741,2019-07-07T15:13:10Z
10464320,ELEVATOR,zu Gleis 1,13.0156662,52.3937595,ACTIVE,available,5015,2019-07-07T15:13:10Z
10464321,ELEVATOR,zu Gleis 2/4,13.0155707,52.3936352,ACTIVE,available,5015,2019-07-07T15:13:10Z
10441633,ELEVATOR,zu Gleis 1/2 (S-Bahn),9.94873,53.56198,ACTIVE,available,2515,2019-07-07T15:13:10Z
10464313,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.4547074,52.5296121,ACTIVE,available,3511,2019-07-07T15:13:10Z
10464311,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.3215298,52.6698079,ACTIVE,available,503,2019-07-07T15:13:10Z
10464312,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.2587955,52.5082973,ACTIVE,available,7728,2019-07-07T15:13:10Z
10567642,ELEVATOR,,,,ACTIVE,available,5160,2019-07-07T15:13:10Z
10567643,ELEVATOR,,,,ACTIVE,available,5160,2019-07-07T15:13:10Z
10464319,ELEVATOR,zu Gleis 4/8,7.6355396,51.9565046,ACTIVE,available,4280,2019-07-07T15:13:10Z
10477640,ELEVATOR,zu Gleis 1/2,12.3817986,51.3289208,ACTIVE,available,8099,2019-07-07T15:13:10Z
10499899,ELEVATOR,zu Gleis 1,8.78237,48.47968,ACTIVE,available,1738,2019-07-07T15:13:10Z
10477642,ESCALATOR,zu Gleis 1/2,12.3813,51.32996,ACTIVE,available,8099,2019-07-07T15:13:10Z
10477641,ELEVATOR,zu Gleis 1/2,12.3811442,51.3301361,ACTIVE,available,8099,2019-07-07T15:13:10Z
10477624,ELEVATOR,zu Gleis 1/2 (S-Bahn),10.024191,53.545968,ACTIVE,available,2533,2019-07-07T15:13:10Z
10208139,ELEVATOR,zu Gleis 1,12.29273906,51.39012438,ACTIVE,available,3877,2019-07-07T15:13:10Z
10464324,ELEVATOR,zu Gleis 4,12.5658,52.4003,ACTIVE,available,823,2019-07-07T15:13:10Z
10464325,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.1985066,52.5345835,ACTIVE,available,561,2019-07-07T15:13:10Z
10489602,ELEVATOR,zu Gleis 1,8.8101435,52.9159119,ACTIVE,available,6128,2019-07-07T15:13:10Z
10464322,ELEVATOR,zu Gleis 1,12.5654,52.4006,ACTIVE,available,823,2019-07-07T15:13:10Z
10192977,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.305945,52.4475248,ACTIVE,available,803,2019-07-07T15:13:10Z
10464323,ELEVATOR,zu Gleis 2/3,12.5657,52.4004,ACTIVE,available,823,2019-07-07T15:13:10Z
10489603,ELEVATOR,zu Gleis 3/4,8.8096977,52.9158045,ACTIVE,available,6128,2019-07-07T15:13:10Z
10464326,ELEVATOR,zu Gleis 3/4,13.1984391,52.5344329,ACTIVE,available,561,2019-07-07T15:13:10Z
10464327,ELEVATOR,zu Gleis 5/6,13.1983776,52.5343047,ACTIVE,available,561,2019-07-07T15:13:10Z
10415329,ELEVATOR,zu Gleis 4/5,8.063169377,50.38440942,ACTIVE,available,3720,2019-07-07T15:13:10Z
10501853,ELEVATOR,zu Gleis 2/5,9.831511,52.98296,ACTIVE,available,5892,2019-07-07T15:13:10Z
10501852,ELEVATOR,zu Gleis 1,9.831592,52.983109,ACTIVE,available,5892,2019-07-07T15:13:10Z
10439300,ELEVATOR,von UG zu 4.OG,9.74199,52.37616,ACTIVE,available,2545,2019-07-07T15:13:10Z
10439301,ELEVATOR,,,,ACTIVE,available,2545,2019-07-07T15:13:10Z
10439307,ELEVATOR,zu Gleis 6/7,10.0624164,52.6210504,ACTIVE,available,1036,2019-07-07T15:13:10Z
10014324,ESCALATOR,zu Gleis 1 (S-Bahn),7.420013,51.5017155,ACTIVE,available,1305,2019-07-07T15:13:10Z
10477644,ELEVATOR,zu Gleis 1,13.232916,52.3172287,ACTIVE,available,8240,2019-07-07T15:13:10Z
10477643,ESCALATOR,zu Gleis 1/2,12.38133,51.32996,ACTIVE,available,8099,2019-07-07T15:13:10Z
10352519,ELEVATOR,zu Gleis 1/2 Abschnitt E/F,13.73264813,51.03953199,ACTIVE,available,1343,2019-07-07T15:13:10Z
10477645,ELEVATOR,zu Gleis 2,13.2328426,52.3173837,ACTIVE,available,8240,2019-07-07T15:13:10Z
10456728,ESCALATOR,von Gleis 1/2 (S-Bahn) zu UG,11.5824646,48.134654,ACTIVE,available,4236,2019-07-07T15:13:10Z
10430950,ELEVATOR,zu Gleis 2,8.475171,50.082105,ACTIVE,available,3423,2019-07-07T15:13:10Z
10014312,ELEVATOR,Gleis 1,7.4236822,51.5088335,ACTIVE,available,1304,2019-07-07T15:13:10Z
10015643,ESCALATOR,zu Gleis 10/11,6.76666,51.27803,ACTIVE,available,1400,2019-07-07T15:13:10Z
10014315,ESCALATOR,zu Gleis 2 (S-Bahn),7.4243964,51.5094306,ACTIVE,available,1304,2019-07-07T15:13:10Z
10014316,ELEVATOR,Gleis 2,7.4239255,51.5086569,ACTIVE,available,1304,2019-07-07T15:13:10Z
10476346,ELEVATOR,zu Gleis 2/3,11.17011754,50.68950124,ACTIVE,available,5398,2019-07-07T15:13:10Z
10476345,ELEVATOR,zu Gleis 1,11.17016119,50.6893541,ACTIVE,available,5398,2019-07-07T15:13:10Z
10456737,ESCALATOR,von Gleis 1/2 (S-Bahn) zu EG,11.58400985,48.1336421,ACTIVE,available,4236,2019-07-07T15:13:10Z
10456738,ESCALATOR,zu Gleis 1/2 (S-Bahn),11.59186965,48.1299641,ACTIVE,available,4242,2019-07-07T15:13:10Z
10209496,ESCALATOR,zu Gleis 1/2 (S-Bahn),10.0598919,53.5699039,ACTIVE,available,6530,2019-07-07T15:13:10Z
10456733,ESCALATOR,von Gleis 1/2 (S-Bahn) zu UG,11.58248445,48.13466585,ACTIVE,available,4236,2019-07-07T15:13:10Z
10014310,ESCALATOR,von EG zu UG,7.42413,51.50882,ACTIVE,available,1304,2019-07-07T15:13:10Z
10015641,ESCALATOR,zu Gleis 10/11,6.76688,51.27819,ACTIVE,available,1400,2019-07-07T15:13:10Z
10014311,ESCALATOR,von EG zu UG,7.42391,51.50896,ACTIVE,available,1304,2019-07-07T15:13:10Z
10456735,ESCALATOR,von Gleis 1/2 (S-Bahn) zu EG,11.58398945,48.13362625,ACTIVE,available,4236,2019-07-07T15:13:10Z
10430949,ELEVATOR,zu Gleis 1,8.475072,50.0822585,ACTIVE,available,3423,2019-07-07T15:13:10Z
10448237,ELEVATOR,zu Gleis 1/2 (S-Bahn),9.8423702,53.5612133,ACTIVE,available,2803,2019-07-07T15:13:10Z
10356099,ELEVATOR,zu Gleis 8/9 Abschnitt B/C,6.7763422,51.4296598,ACTIVE,available,1374,2019-07-07T15:13:10Z
10445192,ELEVATOR,zu Gleis 4/5,11.0968838,47.4914257,ACTIVE,available,2014,2019-07-07T15:13:10Z
10393003,ELEVATOR,zu Gleis 12/13 Abschnitt B/C,6.7769049,51.4296194,ACTIVE,available,1374,2019-07-07T15:13:10Z
10445190,ELEVATOR,zu Gleis 1,11.0972464,47.4915319,ACTIVE,available,2014,2019-07-07T15:13:10Z
10456743,ESCALATOR,zu Gleis 1/2 (S-Bahn),11.59190745,48.12999085,ACTIVE,available,4242,2019-07-07T15:13:10Z
10445191,ELEVATOR,zu Gleis 2/3,11.09704269,47.49149408,ACTIVE,available,2014,2019-07-07T15:13:10Z
10015624,ELEVATOR,zu Gleis 3/4,6.8787941,51.1622485,ACTIVE,available,1399,2019-07-07T15:13:10Z
10507197,ESCALATOR,,,,ACTIVE,available,4809,2019-07-07T15:13:10Z
10507195,ESCALATOR,,,,ACTIVE,available,4809,2019-07-07T15:13:10Z
10484788,ELEVATOR,zu Gleis 1,7.8483087,48.119243,ACTIVE,available,1584,2019-07-07T15:13:10Z
10276231,ELEVATOR,zu Gleis 3/4,13.7235069,51.0556976,ACTIVE,available,1345,2019-07-07T15:13:10Z
10131955,ESCALATOR,von UG zu Gleis 1/2 (S-Bahn),9.167368,48.773055,ACTIVE,available,6079,2019-07-07T15:13:10Z
10313738,ESCALATOR,von Promenade zu 1.UG,8.73636,50.105124,UNKNOWN,monitoring disrupted,7169,2019-07-07T15:13:10Z
10313737,ESCALATOR,von EG zu 1.UG,8.74024,50.10564,UNKNOWN,monitoring disrupted,7169,2019-07-07T15:13:10Z
10282915,ELEVATOR,zu Gleis 1/2,13.7612436,51.0309089,ACTIVE,available,1358,2019-07-07T15:13:10Z
10313734,ESCALATOR,zu Gleis 1/2,8.63962,50.11927,ACTIVE,available,1858,2019-07-07T15:13:10Z
10313735,ESCALATOR,zu Gleis 1/2,8.63966,50.11929,ACTIVE,available,1858,2019-07-07T15:13:10Z
10463845,ELEVATOR,zu Gleis 1,8.7030302,48.8938435,ACTIVE,available,4922,2019-07-07T15:13:10Z
10313732,ESCALATOR,zu Gleis 1/2,8.6449168,50.10385375,ACTIVE,available,1863,2019-07-07T15:13:10Z
10282919,ELEVATOR,zu Gleis 3/4 Abschnitt A/B,11.4074088,53.6342706,ACTIVE,available,5755,2019-07-07T15:13:10Z
10313733,ESCALATOR,zu Gleis 1/2,8.6449651,50.10387225,ACTIVE,available,1863,2019-07-07T15:13:10Z
10431463,ESCALATOR,zu Gleis 1/2,13.41118355,52.52138805,ACTIVE,available,53,2019-07-07T15:13:10Z
10431464,ESCALATOR,zu Gleis 1/2,13.41120525,52.5214005,ACTIVE,available,53,2019-07-07T15:13:10Z
10463846,ELEVATOR,zu Gleis 2/3,8.7029761,48.8939874,ACTIVE,available,4922,2019-07-07T15:13:10Z
10463849,ELEVATOR,zu Gleis 4/5,8.7029818,48.8941369,ACTIVE,available,4922,2019-07-07T15:13:10Z
10431461,ESCALATOR,von EG zu UG,13.41165485,52.52133905,ACTIVE,available,53,2019-07-07T15:13:10Z
10431462,ESCALATOR,von EG zu UG,13.41163285,52.5213269,ACTIVE,available,53,2019-07-07T15:13:10Z
10507194,ESCALATOR,von Gleis 5/6 zu Gleis 13/14,,,ACTIVE,available,4809,2019-07-07T15:13:10Z
10431460,ESCALATOR,von EG zu UG,13.4114479,52.5212245,ACTIVE,available,53,2019-07-07T15:13:10Z
10086014,ELEVATOR,zu Gleis 1 (S-Bahn),11.0547672,49.4297688,ACTIVE,available,4609,2019-07-07T15:13:10Z
10086023,ELEVATOR,zu Gleis 1 (S-Bahn),11.0476635,49.4099938,ACTIVE,available,4599,2019-07-07T15:13:10Z
10496750,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.3612496,52.4471296,ACTIVE,available,203,2019-07-07T15:13:10Z
10495460,ELEVATOR,zu Gleis 2,7.8705554,51.4932879,ACTIVE,available,6731,2019-07-07T15:13:10Z
10347978,ELEVATOR,zu Gleis 1,10.48378733,53.5039196,ACTIVE,available,5726,2019-07-07T15:13:10Z
10347979,ELEVATOR,zu Gleis 4/5,10.48392045,53.50413459,INACTIVE,not available,5726,2019-07-07T15:13:10Z
10304800,ELEVATOR,von UG zu Gleis 11/12 (S-Bahn),13.37651595,52.50941757,ACTIVE,available,5016,2019-07-07T15:13:10Z
10304801,ELEVATOR,von UG zu Gleis 13/14 (S-Bahn),13.37677772,52.50943502,ACTIVE,available,5016,2019-07-07T15:13:10Z
10075344,ELEVATOR,zu Gleis 2/4,13.0667026,52.3914437,ACTIVE,available,5012,2019-07-07T15:13:10Z
10566392,ELEVATOR,zu Gleis 8/9 Abschnitt B/C/D,7.8075207,51.6780904,ACTIVE,available,2528,2019-07-07T15:13:10Z
10116344,ELEVATOR,zu Gleis 4/5,11.0824748,49.2414538,ACTIVE,available,5385,2019-07-07T15:13:10Z
10116343,ELEVATOR,zu Gleis 2/3,11.0826172,49.2414363,ACTIVE,available,5385,2019-07-07T15:13:10Z
10116342,ELEVATOR,zu Gleis 1,11.0828001,49.2413185,ACTIVE,available,5385,2019-07-07T15:13:10Z
10495456,ELEVATOR,zu Gleis 1/2,7.63401,51.1081,ACTIVE,available,4032,2019-07-07T15:13:10Z
10495457,ELEVATOR,zu Gleis 1,8.0673484,51.405452,ACTIVE,available,177,2019-07-07T15:13:10Z
10461207,ELEVATOR,zu Gleis 1/18,7.693208,51.5388755,ACTIVE,available,6335,2019-07-07T15:13:10Z
10347981,ELEVATOR,von EG zu Tunnel,10.48409967,53.50424424,ACTIVE,available,5726,2019-07-07T15:13:10Z
10495458,ELEVATOR,zu Gleis 2/3,8.0672284,51.4055573,ACTIVE,available,177,2019-07-07T15:13:10Z
10461208,ELEVATOR,zu Gleis 2/4,7.6930389,51.539019,ACTIVE,available,6335,2019-07-07T15:13:10Z
10470156,ELEVATOR,zu Gleis 7/8,14.9793272,51.1466713,ACTIVE,available,2194,2019-07-07T15:13:10Z
10470157,ELEVATOR,zu Gleis 11/12,14.9790628,51.1463479,ACTIVE,available,2194,2019-07-07T15:13:10Z
10495459,ELEVATOR,zu Gleis 1,7.8705354,51.4934238,ACTIVE,available,6731,2019-07-07T15:13:10Z
10470152,ELEVATOR,von EG zu Tunnel,10.6831352,51.8687726,ACTIVE,available,2980,2019-07-07T15:13:10Z
10470153,ELEVATOR,zu Gleis 1/2,10.6832747,51.8688111,ACTIVE,available,2980,2019-07-07T15:13:10Z
10566394,ELEVATOR,Gleis 1/2,7.8083431,51.6782014,ACTIVE,available,2528,2019-07-07T15:13:10Z
10454921,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.2618334,52.48878479,INACTIVE,not available,541,2019-07-07T15:13:10Z
10454922,ELEVATOR,zu Gleis 3/4 (S-Bahn),13.26201185,52.48865979,ACTIVE,available,541,2019-07-07T15:13:10Z
10484797,ELEVATOR,zu Gleis 1,12.9498,48.8391,ACTIVE,available,1149,2019-07-07T15:13:10Z
10444740,ELEVATOR,zu Gleis 1/2,11.8787313,48.2179164,ACTIVE,available,4825,2019-07-07T15:13:10Z
10484798,ELEVATOR,zu Gleis 2/3,12.9496,48.8392,ACTIVE,available,1149,2019-07-07T15:13:10Z
10311112,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.5416038,52.5439346,ACTIVE,available,553,2019-07-07T15:13:10Z
10565073,ELEVATOR,,7.608203,47.593488,UNKNOWN,monitoring disrupted,6606,2019-07-07T15:13:10Z
10565072,ELEVATOR,,7.608422,47.593413,ACTIVE,available,6606,2019-07-07T15:13:10Z
10461210,ELEVATOR,zu Gleis 1/2,6.886385,51.4312735,ACTIVE,available,4219,2019-07-07T15:13:10Z
10501854,ELEVATOR,zu Gleis 7,9.83146,52.982862,ACTIVE,available,5892,2019-07-07T15:13:10Z
10461211,ELEVATOR,zu Gleis 5/6,6.8865299,51.4314028,ACTIVE,available,4219,2019-07-07T15:13:10Z
10319072,ELEVATOR,zu Gleis 2/3,7.822123999,47.64776678,ACTIVE,available,5677,2019-07-07T15:13:10Z
10499806,ELEVATOR,zu Gleis 8/9,7.4337514,52.276217,ACTIVE,available,5251,2019-07-07T15:13:10Z
10466907,ESCALATOR,zu Gleis 4/5,8.56939,50.05272,ACTIVE,available,7982,2019-07-07T15:13:10Z
10466906,ESCALATOR,zu Gleis 6/7,8.56899,50.05284,ACTIVE,available,7982,2019-07-07T15:13:10Z
10565079,ELEVATOR,,,,INACTIVE,under construction,6891,2019-07-07T15:13:10Z
10565078,ELEVATOR,,,,INACTIVE,under construction,6891,2019-07-07T15:13:10Z
10565077,ELEVATOR,Bahnsteig Gleis 2,12.11866,49.83968,ACTIVE,available,5240,2019-07-07T15:13:10Z
10565076,ELEVATOR,Bahnsteig Gleis 1,12.11858,49.83966,ACTIVE,available,5240,2019-07-07T15:13:10Z
10499800,ELEVATOR,zu Gleis 9/10,9.13776,48.94789,ACTIVE,available,636,2019-07-07T15:13:10Z
10466909,ESCALATOR,zu Gleis 6/7,8.56929,50.05294,ACTIVE,available,7982,2019-07-07T15:13:10Z
10466908,ESCALATOR,zu Gleis 6/7,8.56932,50.0529,ACTIVE,available,7982,2019-07-07T15:13:10Z
10487855,ELEVATOR,zu Gleis 1 (S-Bahn),13.3157024,52.5775976,ACTIVE,available,7722,2019-07-07T15:13:10Z
10487852,ELEVATOR,zu Gleis 1 (S-Bahn),13.3497994,52.5779827,ACTIVE,available,7719,2019-07-07T15:13:10Z
10466910,ESCALATOR,zu Gleis 4/5,8.56909,50.05266,ACTIVE,available,7982,2019-07-07T15:13:10Z
10028186,ESCALATOR,zu Gleis 2/3,9.8536829,53.4740092,ACTIVE,available,2520,2019-07-07T15:13:10Z
10028188,ESCALATOR,zu Gleis 1,9.8536725,53.4738798,ACTIVE,available,2520,2019-07-07T15:13:10Z
10466914,ESCALATOR,zu Gleis 6/7,8.57038,50.05314,ACTIVE,available,7982,2019-07-07T15:13:10Z
10466913,ESCALATOR,zu Gleis 6/7,8.5707,50.0532,ACTIVE,available,7982,2019-07-07T15:13:10Z
10466912,ESCALATOR,zu Gleis 4/5,8.56937,50.05276,INACTIVE,not available,7982,2019-07-07T15:13:10Z
10466918,ESCALATOR,zu Gleis 6/7,8.56897,50.05288,ACTIVE,available,7982,2019-07-07T15:13:10Z
10466916,ESCALATOR,zu Gleis 6/7,8.5704,50.0531,INACTIVE,not available,7982,2019-07-07T15:13:10Z
10086059,ELEVATOR,zu Gleis 1/2,11.0386938,49.3816559,ACTIVE,available,4608,2019-07-07T15:13:10Z
10470192,ESCALATOR,zu Gleis 9/11/12,7.6359,51.95666,ACTIVE,available,4280,2019-07-07T15:13:10Z
10466925,ESCALATOR,zu Gleis 4/5,8.57079,50.05302,ACTIVE,available,7982,2019-07-07T15:13:10Z
10053125,ELEVATOR,zu Gleis 4/5,12.2928955,50.6280159,ACTIVE,available,5187,2019-07-07T15:13:10Z
10053126,ELEVATOR,zu Gleis 1,12.29287384,50.62767166,ACTIVE,available,5187,2019-07-07T15:13:10Z
10466922,ESCALATOR,zu Gleis 4/5,8.57049,50.05292,ACTIVE,available,7982,2019-07-07T15:13:10Z
10466929,ESCALATOR,zu Gleis 6/7,8.57073,50.05316,INACTIVE,not available,7982,2019-07-07T15:13:10Z
10466928,ESCALATOR,zu Gleis 4/5,8.5708,50.05298,ACTIVE,available,7982,2019-07-07T15:13:10Z
10466927,ESCALATOR,zu Gleis 4/5,8.57047,50.05296,ACTIVE,available,7982,2019-07-07T15:13:10Z
10470189,ESCALATOR,zu Gleis 9/11/12,7.63587,51.95667,ACTIVE,available,4280,2019-07-07T15:13:10Z
10466926,ESCALATOR,zu Gleis 4/5,8.56907,50.0527,ACTIVE,available,7982,2019-07-07T15:13:10Z
10020231,ESCALATOR,zu Gleis 1/2,8.64395395,50.10509535,ACTIVE,available,1863,2019-07-07T15:13:10Z
10441680,ELEVATOR,zu Gleis 11/12,9.7421768,52.3773814,ACTIVE,available,2545,2019-07-07T15:13:10Z
10441681,ELEVATOR,zu Gleis 13/14 (S-Bahn),9.7423743,52.377501,ACTIVE,available,2545,2019-07-07T15:13:10Z
10304848,ESCALATOR,zu Gleis 13/14 (S-Bahn),13.37677835,52.5095252,ACTIVE,available,5016,2019-07-07T15:13:10Z
10441677,ELEVATOR,zu Gleis 1/2 (S-Bahn),9.7413504,52.3767027,ACTIVE,available,2545,2019-07-07T15:13:10Z
10441678,ELEVATOR,zu Gleis 3/4,9.7415293,52.3768518,ACTIVE,available,2545,2019-07-07T15:13:10Z
10441679,ELEVATOR,zu Gleis 9/10,9.7419962,52.3772322,ACTIVE,available,2545,2019-07-07T15:13:10Z
10304858,ELEVATOR,zu Gleis 1/2,11.426056,48.1205082,ACTIVE,available,2227,2019-07-07T15:13:10Z
10500567,ELEVATOR,zu Gleis 2/3,6.63409,49.43682,ACTIVE,available,4075,2019-07-07T15:13:10Z
10257939,ELEVATOR,zu Gleis 1,13.1908301,48.629696,ACTIVE,available,6423,2019-07-07T15:13:10Z
10417102,ELEVATOR,zu Gleis 2/3,9.101691407,49.23770767,ACTIVE,available,320,2019-07-07T15:13:10Z
10257935,ELEVATOR,von EG zu Tunnel,13.1909214,48.6293294,ACTIVE,available,6423,2019-07-07T15:13:10Z
10323121,ESCALATOR,zu Gleis 101/102 (S-Bahn),8.66246705,50.1071068,ACTIVE,available,1866,2019-07-07T15:13:10Z
10567691,ELEVATOR,zu Gleis 2/3,10.9964003,49.5526425,ACTIVE,available,1571,2019-07-07T15:13:10Z
10240317,ELEVATOR,zu Gleis 1,11.4055232,53.6268876,ACTIVE,available,5025,2019-07-07T15:13:10Z
10069402,ELEVATOR,zu Gleis 1/2,10.33182815,50.97679999,ACTIVE,available,1528,2019-07-07T15:13:10Z
10322610,ELEVATOR,von EG zu Tunnel,10.988548,48.2629252,ACTIVE,available,4064,2019-07-07T15:13:10Z
10347915,ELEVATOR,von Empfangshalle zu Tunnel,10.236206,53.6693799,ACTIVE,available,27,2019-07-07T15:13:10Z
10240319,ELEVATOR,zu Gleis 2,11.4053019,53.6269293,ACTIVE,available,5025,2019-07-07T15:13:10Z
10446554,ELEVATOR,zu Gleis 1/2,12.1301091,50.5058026,ACTIVE,available,4955,2019-07-07T15:13:10Z
10113202,ELEVATOR,zu Gleis 2/3,8.6299778,53.0528773,INACTIVE,not available,1159,2019-07-07T15:13:10Z
10472833,ELEVATOR,zu Gleis 3/4 (S-Bahn),9.2756148,48.7471638,ACTIVE,available,1717,2019-07-07T15:13:10Z
10286561,ELEVATOR,zu Gleis 1,8.4629476,49.0020318,ACTIVE,available,3109,2019-07-07T15:13:10Z
10286563,ELEVATOR,zu Gleis 6/9,8.4626205,49.0023405,ACTIVE,available,3109,2019-07-07T15:13:10Z
10286562,ELEVATOR,zu Gleis 2/5,8.4627475,49.0022006,ACTIVE,available,3109,2019-07-07T15:13:10Z
10457218,ELEVATOR,von EG zu Brücke,13.5549494,52.5129002,ACTIVE,available,631,2019-07-07T15:13:10Z
10568088,ELEVATOR,,8.636627,48.366596,ACTIVE,available,6107,2019-07-07T15:13:10Z
10228658,ESCALATOR,von EG zu Tunnel,7.76864,49.43619,ACTIVE,available,3082,2019-07-07T15:13:10Z
10113200,ELEVATOR,zu Gleis 1,8.6297194,53.0527241,ACTIVE,available,1159,2019-07-07T15:13:10Z
10479471,ELEVATOR,zu Gleis 1,6.7915177,50.6577811,ACTIVE,available,1734,2019-07-07T15:13:10Z
10148799,ESCALATOR,zu Gleis 6/8,8.25815,50.00128,ACTIVE,available,3898,2019-07-07T15:13:10Z
10568082,ELEVATOR,,8.575312,48.295649,ACTIVE,available,4670,2019-07-07T15:13:10Z
10479472,ELEVATOR,zu Gleis 2/3,6.7916625,50.6576719,ACTIVE,available,1734,2019-07-07T15:13:10Z
10479473,ELEVATOR,zu Gleis 4/5,6.7917431,50.657539,ACTIVE,available,1734,2019-07-07T15:13:10Z
10069420,ELEVATOR,zu Gleis 3/4,10.3320617,50.9770163,ACTIVE,available,1528,2019-07-07T15:13:10Z
10568087,ELEVATOR,,8.636805,48.36651,ACTIVE,available,6107,2019-07-07T15:13:10Z
10282173,ELEVATOR,zu Gleis 2/3,9.4777809,53.596108,ACTIVE,available,5950,2019-07-07T15:13:10Z
10092643,ELEVATOR,zu Gleis 3/4,9.7697042,52.3567864,ACTIVE,available,2544,2019-07-07T15:13:10Z
10228657,ESCALATOR,von EG zu Tunnel,7.76871,49.43621,ACTIVE,available,3082,2019-07-07T15:13:10Z
10460873,ELEVATOR,AUSGANG BAHNSTADT,8.67500272,49.40308247,ACTIVE,available,2628,2019-07-07T15:13:10Z
10013936,ELEVATOR,zu Gleis 1/10,6.814792,51.0996317,ACTIVE,available,1274,2019-07-07T15:13:10Z
10049802,ESCALATOR,zu Gleis 1,8.0609352,52.27277565,ACTIVE,available,4787,2019-07-07T15:13:10Z
10122170,ELEVATOR,zu Gleis 4a/6a,11.9230485,50.3077491,ACTIVE,available,2818,2019-07-07T15:13:10Z
10122171,ELEVATOR,zu Gleis 8a/10a,11.9228986,50.3075752,ACTIVE,available,2818,2019-07-07T15:13:10Z
10228644,ELEVATOR,zu Gleis 3,8.390043173,49.42354158,ACTIVE,available,3721,2019-07-07T15:13:10Z
10595661,ESCALATOR,von UG zu Gleis 1/2 (S-Bahn),8.75152,50.10602,ACTIVE,available,7170,2019-07-07T15:13:10Z
10118901,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.3287209,52.5343161,ACTIVE,available,7726,2019-07-07T15:13:10Z
10595660,ESCALATOR,von Promenade zu 1.UG,8.73636,50.10508,INACTIVE,not available,7169,2019-07-07T15:13:10Z
10202027,ELEVATOR,zu Gleis 2/3,12.7383141,51.3642336,ACTIVE,available,6950,2019-07-07T15:13:10Z
10595654,ESCALATOR,von EG zu UG,8.76515,50.10537,ACTIVE,available,7171,2019-07-07T15:13:10Z
10595653,ESCALATOR,zu Gleis 1/2 (S-Bahn),8.70058755,50.10192745,ACTIVE,available,1851,2019-07-07T15:13:10Z
10595656,ESCALATOR,zu Gleis 1,8.57175,50.0512,ACTIVE,available,1849,2019-07-07T15:13:10Z
10595655,ESCALATOR,von EG zu UG,8.76516,50.10538,ACTIVE,available,7171,2019-07-07T15:13:10Z
10595658,ESCALATOR,von EG zu 1.UG,8.69622,50.11322,ACTIVE,available,1853,2019-07-07T15:13:10Z
10595657,ESCALATOR,zu Gleis 1,8.57178,50.05117,ACTIVE,available,1849,2019-07-07T15:13:10Z
